TRKRN Oil,TRACKER Oil,NORTHWEST Oil,SOUTHWEST Oil,LGOR Oil,HGOR Oil,B3 LGOR Oil,B1 LGOR Oil,B3 MGOR Oil,B1 MGOR Oil,B3 HGOR Oil,B1 HGOR Oil,NEW A1 LGOR Oil,NEW C1 LGOR Oil,NEW B1 LGOR Oil,NEW B3 LGOR Oil,NEW GENERIC Oil,GANADOR Oil,MUNSON Oil,DISCOVERY Oil,PDP Oil,NEW B3 LGOR Risk90 Oil,NEW B3 LGOR Risk80 Oil,NEW B3 LGOR Risk70 Oil,NEW B3 LGOR Risk90_8750 Oil,NEW B3 LGOR_10k Oil,ESTE Oil,TRACKER-N-ORIG Oil,TRACKER-S-ORIG Oil,MUNSON-8750 Oil,MUNSON-10k Oil
0.159344244,0.082060771,0.094777002,0.06934454,0.174356997,0.035125724,0.136872171,0.174569776,0.186692645,0.102913528,0.12895944,0.110405429,0.076739886,0.076739886,0.076739886,0.105996476,0.091368181,0.105996476,0.117735425,0.094777002,0,0.095396829,0.084797181,0.074197533,0.1112963,0.141328635,0.183931018,0.115648529,0.083233475,0.128773121,0.0890096
0.158524735,0.081623188,0.094271611,0.068974766,0.173460277,0.034938419,0.136168235,0.173671961,0.185732488,0.102384243,0.128296206,0.10983761,0.076328113,0.076328113,0.076328113,0.105427716,0.090877915,0.105427716,0.117129907,0.094271611,0,0.094884945,0.084342173,0.073799401,0.110699102,0.140570288,0.182985057,0.115053749,0.082805405,0.128110836,0.08855182
0.15770944,0.081187927,0.093768901,0.068606953,0.172568174,0.034752108,0.135467924,0.172778763,0.184777259,0.101857682,0.127636376,0.109272714,0.075918537,0.075918537,0.075918537,0.104861992,0.090390264,0.104861992,0.116527502,0.093768901,0,0.094375793,0.083889593,0.073403394,0.110105091,0.139815989,0.182043956,0.114462029,0.082379532,0.127451956,0.088096394
0.156898338,0.080754998,0.093268885,0.068241111,0.171680661,0.034566795,0.13477121,0.171890154,0.183826944,0.101333829,0.126979936,0.108710727,0.07551117,0.07551117,0.07551117,0.104299319,0.089905245,0.104299319,0.115928198,0.093268885,0,0.093869388,0.083439456,0.073009524,0.109514285,0.139065759,0.181107701,0.113873352,0.081955856,0.126796467,0.087643311
0.156091408,0.080317332,0.092763398,0.067871267,0.170797705,0.034379454,0.134078078,0.171006119,0.182881514,0.10081267,0.12632687,0.108151625,0.075099359,0.075099359,0.075099359,0.103730508,0.089414934,0.103730508,0.115331982,0.092763398,0,0.093357458,0.082984407,0.072611356,0.108917034,0.138307345,0.180176266,0.113287697,0.081534355,0.126144356,0.087192564
0.155288628,0.079889034,0.09226873,0.067509338,0.169919294,0.034196123,0.133388513,0.170126627,0.181940953,0.10029419,0.125677164,0.107595403,0.074696377,0.074696377,0.074696377,0.103173891,0.088935134,0.103173891,0.114738831,0.09226873,0,0.092856502,0.082539113,0.072221724,0.108332586,0.137565188,0.179249623,0.112705055,0.081115021,0.125495596,0.086744133
0.154489976,0.079463032,0.091776715,0.06714935,0.169045397,0.034013775,0.132702501,0.169251664,0.181005233,0.099778374,0.125030804,0.107042037,0.074295568,0.074295568,0.074295568,0.102620277,0.088457922,0.102620277,0.11414873,0.091776715,0,0.092358249,0.082096222,0.071834194,0.107751291,0.136827036,0.178327745,0.112125412,0.080697845,0.124850174,0.086298009
0.153695433,0.07903929,0.091287308,0.066791271,0.168176,0.033832394,0.132020011,0.168381201,0.180074322,0.099265216,0.124387773,0.10649152,0.073896898,0.073896898,0.073896898,0.102069617,0.087983258,0.102069617,0.113561658,0.091287308,0,0.091862655,0.081655694,0.071448732,0.107173098,0.136092823,0.177410604,0.111548752,0.080282814,0.124208063,0.085854174
0.152904975,0.078617819,0.090800526,0.066435112,0.167311072,0.033651985,0.131341028,0.167515208,0.179148192,0.098754691,0.123748043,0.10594383,0.07350038,0.07350038,0.07350038,0.101521928,0.087511154,0.101521928,0.112977612,0.090800526,0,0.091369735,0.081217543,0.07106535,0.106598025,0.135362571,0.176498174,0.110975052,0.079869919,0.123569263,0.085412628
0.152118583,0.078191736,0.090308417,0.066075055,0.166450585,0.033469602,0.130665539,0.16665367,0.178226828,0.098246794,0.123111606,0.10539896,0.073099535,0.073099535,0.073099535,0.100968264,0.0870339,0.100968264,0.11239657,0.090308417,0,0.090871438,0.080774611,0.070677785,0.106016677,0.134624352,0.17559044,0.110404305,0.079459145,0.122933748,0.084973352
0.151336235,0.077788396,0.089842575,0.065734217,0.165594523,0.033296955,0.129993528,0.165796572,0.177310201,0.097741509,0.122478441,0.104856895,0.072720099,0.072720099,0.072720099,0.100444171,0.086582135,0.100444171,0.111818518,0.089842575,0,0.090399754,0.080355337,0.07031092,0.10546638,0.133925562,0.174687375,0.109836494,0.079050484,0.122301504,0.084536337
0.150557911,0.077387173,0.089379177,0.065395168,0.164742872,0.033125213,0.129324966,0.164943885,0.176398295,0.097238822,0.121848531,0.104317612,0.072342667,0.072342667,0.072342667,0.099922845,0.086132756,0.099922845,0.111243433,0.089379177,0,0.08993056,0.079938276,0.069945991,0.104918987,0.133230459,0.173788952,0.109271606,0.078643929,0.121672504,0.084101564
0.149783589,0.0769745,0.088902556,0.065046443,0.163895602,0.03294857,0.128659852,0.164095579,0.175491081,0.096738725,0.121221863,0.103781105,0.071954476,0.071954476,0.071954476,0.099386659,0.085670568,0.099386659,0.110671301,0.088902556,0,0.089447993,0.079509327,0.069570661,0.104355992,0.132515545,0.172895157,0.108709618,0.078239464,0.121046736,0.083669025
0.14901325,0.076564039,0.08842849,0.064699588,0.163052684,0.032772874,0.127998158,0.163251639,0.174588529,0.096241196,0.120598414,0.103247357,0.07156838,0.07156838,0.07156838,0.098853367,0.085210873,0.098853367,0.110102112,0.08842849,0,0.08896803,0.079082693,0.069197357,0.103796035,0.131804489,0.172005949,0.10815052,0.077837074,0.120424185,0.08323871
0.148246873,0.076155756,0.087956939,0.064354573,0.162214102,0.032598111,0.127339867,0.162412036,0.173690625,0.095746227,0.119978177,0.102716356,0.071184345,0.071184345,0.071184345,0.09832292,0.084753632,0.09832292,0.109535852,0.087956939,0,0.088490628,0.078658336,0.068826044,0.103239066,0.131097227,0.171121315,0.107594299,0.07743676,0.119804838,0.08281061
0.147484438,0.075749661,0.087487916,0.064011407,0.161379828,0.032424284,0.126684951,0.161576755,0.172797339,0.095253805,0.11936113,0.102188085,0.070802381,0.070802381,0.070802381,0.097795335,0.084298858,0.097795335,0.10897251,0.087487916,0,0.088015802,0.078236268,0.068456735,0.102685102,0.13039378,0.170241241,0.107040939,0.077038498,0.119188683,0.082384715
0.146725923,0.075339123,0.087013759,0.063664486,0.160549845,0.032248555,0.12603341,0.160745767,0.171908641,0.094763913,0.118747258,0.10166253,0.070416251,0.070416251,0.070416251,0.097261995,0.083839123,0.097261995,0.108412061,0.087013759,0,0.087535795,0.077809596,0.068083396,0.102125094,0.129682659,0.169365687,0.106490425,0.076642288,0.118575691,0.081961008
0.14597131,0.074937371,0.086549752,0.06332499,0.159724141,0.032076587,0.125385214,0.159919055,0.171024516,0.094276537,0.118136538,0.101139677,0.070038397,0.070038397,0.070038397,0.096740087,0.083389242,0.096740087,0.107854492,0.086549752,0,0.087066079,0.07739207,0.067718061,0.101577092,0.128986783,0.168494637,0.105942741,0.076248116,0.117965851,0.081539479
0.145220578,0.074537774,0.086088232,0.062987315,0.158902684,0.031905541,0.124740363,0.159096592,0.170144936,0.093791671,0.117528963,0.100619517,0.069662583,0.069662583,0.069662583,0.096220996,0.082941789,0.096220996,0.107299792,0.086088232,0,0.086598896,0.076976797,0.067354697,0.101032046,0.128294661,0.167628065,0.105397873,0.075855972,0.117359148,0.081120118
0.144473707,0.074140295,0.08562916,0.06265143,0.158085445,0.031735402,0.12409882,0.158278362,0.169269884,0.093309298,0.116924511,0.100102029,0.069288774,0.069288774,0.069288774,0.095704674,0.082496724,0.095704674,0.106747949,0.08562916,0,0.086134207,0.07656374,0.066993272,0.100489908,0.127606233,0.166765958,0.104855812,0.075465843,0.116755569,0.080702917
0.143730676,0.073744948,0.08517255,0.062317347,0.15727241,0.031566176,0.123460578,0.157464335,0.168399332,0.092829404,0.116323168,0.099587204,0.068916981,0.068916981,0.068916981,0.095191139,0.08205406,0.095191139,0.106198938,0.08517255,0,0.085672025,0.076152911,0.066633797,0.099950696,0.126921518,0.165908275,0.104316536,0.075077721,0.116155088,0.080287857
0.142991468,0.073345274,0.084710942,0.061979607,0.156463549,0.031395097,0.122825621,0.156654497,0.16753325,0.092351982,0.115724918,0.09907503,0.068541133,0.068541133,0.068541133,0.094672,0.081606567,0.094672,0.105652759,0.084710942,0,0.0852048,0.0757376,0.0662704,0.099405601,0.126229334,0.165055001,0.103780037,0.074691597,0.115557705,0.079874938
0.142256061,0.072960544,0.084266594,0.061654495,0.155658861,0.031230416,0.122193928,0.155848818,0.166671624,0.091877017,0.115129746,0.098565482,0.06817935,0.06817935,0.06817935,0.09417229,0.08117582,0.09417229,0.105109387,0.084266594,0,0.084755061,0.075337832,0.065920603,0.098880904,0.125563053,0.164206123,0.103246292,0.074307457,0.114963392,0.079464142
0.141524436,0.072577855,0.083824602,0.061331107,0.154858304,0.031066607,0.121565484,0.155047283,0.165814422,0.091404495,0.114537631,0.098058562,0.067819497,0.067819497,0.067819497,0.093675246,0.080747372,0.093675246,0.104568811,0.083824602,0,0.084307721,0.074940197,0.065572672,0.098359008,0.124900328,0.163361614,0.102715294,0.073925293,0.114372137,0.079055459
0.140796574,0.072190828,0.083377601,0.061004055,0.15406186,0.030900942,0.120940274,0.154249878,0.164961631,0.090934399,0.113948565,0.097554247,0.067455578,0.067455578,0.067455578,0.093172585,0.080314082,0.093172585,0.104031018,0.083377601,0,0.083855327,0.074538068,0.06522081,0.097831214,0.124230113,0.162521447,0.102187027,0.073545097,0.113783926,0.07864888
0.140072455,0.071805876,0.082932997,0.060678756,0.153269517,0.030736165,0.120318275,0.153456572,0.164113237,0.090466724,0.113362526,0.097052521,0.067093623,0.067093623,0.067093623,0.092672636,0.079883129,0.092672636,0.103495984,0.082932997,0,0.083405373,0.074138109,0.064870845,0.097306268,0.123563515,0.161685593,0.101661476,0.073166855,0.113198732,0.078244386
0.139352061,0.071422966,0.082490751,0.060355182,0.152481244,0.030572262,0.119699474,0.152667337,0.163269193,0.090001454,0.112779499,0.096553379,0.066733599,0.066733599,0.066733599,0.092175355,0.079454477,0.092175355,0.102963708,0.082490751,0,0.08295782,0.073740284,0.064522749,0.096784123,0.122900474,0.160854041,0.101138626,0.072790558,0.112616556,0.077841979
0.138635372,0.071042109,0.082050875,0.060033342,0.151697027,0.016696496,0.119083855,0.151882173,0.162429502,0.089538574,0.112199469,0.096056805,0.066375517,0.066375517,0.066375517,0.091680757,0.079028137,0.091680757,0.102434167,0.082050875,0,0.082512682,0.073344606,0.06417653,0.096264795,0.12224101,0.160026762,0.100618469,0.072416199,0.112037371,0.077441639
0.137922368,0.070657083,0.081606186,0.059707981,0.15091685,0,0.118471404,0.151101034,0.161594132,0.089078077,0.111622429,0.095562783,0.066013529,0.066013529,0.066013529,0.091180763,0.078597146,0.091180763,0.101907349,0.081606186,0,0.082062687,0.072944611,0.063826534,0.095739802,0.121574351,0.159203742,0.10010099,0.072043762,0.111461163,0.077043356
0.137213032,0.070280299,0.081171015,0.059389584,0.150140684,0,0.117862104,0.150323921,0.160763054,0.160763054,0.111048356,0.095071301,0.065659301,0.065659301,0.065659301,0.090691488,0.078175394,0.090691488,0.10138324,0.081171015,0,0.081622339,0.07255319,0.063484042,0.095226062,0.120921984,0.158384954,0.099586166,0.071673241,0.110887918,0.076647123
0.136507343,0.069905535,0.080738177,0.059072893,0.149368514,0,0.117255936,0.149550804,0.159936254,0.159936254,0.110477236,0.094582349,0.065306984,0.065306984,0.065306984,0.090204852,0.077755918,0.090204852,0.100861823,0.080738177,0,0.081184367,0.072163882,0.063143397,0.094715095,0.120273136,0.157570372,0.09907399,0.071304626,0.110317618,0.076252924
0.135805284,0.069532759,0.080307635,0.058757883,0.148600312,0,0.116652885,0.148781669,0.159113702,0.159113702,0.109909047,0.094095913,0.064956547,0.064956547,0.064956547,0.089720814,0.07733868,0.089720814,0.100343091,0.080307635,0,0.080748732,0.071776651,0.06280457,0.094206854,0.119627751,0.156759981,0.098564453,0.070937904,0.109750256,0.075860756
0.135106836,0.069161981,0.079879401,0.058444561,0.147836061,0,0.116052935,0.148016485,0.158295383,0.158295383,0.109343781,0.093611979,0.064608,0.064608,0.064608,0.089239386,0.076923693,0.089239386,0.099827026,0.079879401,0,0.080315448,0.071391509,0.06246757,0.093701356,0.118985848,0.155953767,0.098057533,0.070573067,0.10918581,0.075470604
0.13441198,0.068787145,0.07944648,0.05812781,0.147075732,0,0.115456071,0.147255239,0.157481267,0.157481267,0.108781424,0.093130531,0.064255652,0.064255652,0.064255652,0.088752707,0.076504179,0.088752707,0.099313617,0.07944648,0,0.079877436,0.071002165,0.062126895,0.093190342,0.118336942,0.155151691,0.097553223,0.070210106,0.108624269,0.07508246
0.133720697,0.068432318,0.079036668,0.057827968,0.146319326,0,0.114862277,0.1464979,0.15667134,0.15667134,0.10822196,0.092651562,0.063922122,0.063922122,0.063922122,0.088292021,0.076107071,0.088292021,0.098802844,0.079036668,0,0.079462819,0.070633617,0.061804415,0.092706622,0.117722694,0.154353737,0.097051506,0.069849014,0.108065611,0.074696308
0.13303297,0.068079352,0.078629006,0.057529697,0.145566797,0,0.114271537,0.145744454,0.155865573,0.155865573,0.107665375,0.092175051,0.063590352,0.063590352,0.063590352,0.087833766,0.075712059,0.087833766,0.098294702,0.078629006,0,0.07905039,0.070267013,0.061483637,0.092225455,0.117111689,0.153559893,0.096552368,0.069489777,0.10750983,0.074312146
0.13234878,0.067716313,0.078209711,0.057222916,0.144818146,0,0.113683834,0.144994885,0.155063949,0.155063949,0.107111654,0.091700996,0.063249127,0.063249127,0.063249127,0.087362451,0.075305789,0.087362451,0.097789172,0.078209711,0,0.078626206,0.069889961,0.061153716,0.091730574,0.116483268,0.152770131,0.096055801,0.069132393,0.106956907,0.073929958
0.131668108,0.067355222,0.077792664,0.056917779,0.144073344,0,0.113099155,0.14424918,0.154266455,0.154266455,0.106560774,0.091229376,0.062909742,0.062909742,0.062909742,0.086893678,0.07490171,0.086893678,0.097286243,0.077792664,0,0.07820431,0.069514943,0.060825575,0.091238362,0.115858238,0.151984438,0.095561783,0.068776848,0.106406828,0.073549737
0.130990937,0.066996045,0.077377829,0.056614261,0.143332375,0,0.112517482,0.143507308,0.153473061,0.153473061,0.106012729,0.090760184,0.062572169,0.062572169,0.062572169,0.086427407,0.074499788,0.086427407,0.096785901,0.077377829,0,0.077784667,0.069141926,0.060499185,0.090748778,0.115236543,0.151202785,0.095070305,0.068423126,0.105859579,0.073171471
0.130317249,0.066638794,0.076965217,0.05631237,0.14259521,0,0.111938801,0.142769255,0.152683752,0.152683752,0.105467504,0.090293404,0.062236417,0.062236417,0.062236417,0.085963652,0.074100035,0.085963652,0.096288129,0.076965217,0,0.077367287,0.068770922,0.060174556,0.090261835,0.114618203,0.150425147,0.09458136,0.068071228,0.105315141,0.072795149
0.129647026,0.066277633,0.076548091,0.056007175,0.141861834,0,0.111363096,0.142034991,0.151898498,0.151898498,0.104925083,0.089829022,0.061897002,0.061897002,0.061897002,0.085494837,0.07369592,0.085494837,0.09579292,0.076548091,0,0.076945353,0.06839587,0.059846386,0.089769579,0.113993116,0.149651509,0.094094925,0.067721138,0.104773506,0.072420764
0.12898025,0.065924202,0.076139892,0.055708513,0.141132232,0,0.110790352,0.141304501,0.151117285,0.151117285,0.104385453,0.08936703,0.061564863,0.061564863,0.061564863,0.085036072,0.073300468,0.085036072,0.095300256,0.076139892,0,0.076532465,0.068028858,0.059525251,0.089287876,0.11338143,0.148881843,0.093610992,0.067372849,0.104234655,0.072048304
0.128316903,0.065572667,0.075733882,0.055411451,0.14040639,0,0.110220554,0.140577771,0.150340083,0.150340083,0.103848597,0.088907414,0.061234516,0.061234516,0.061234516,0.084579783,0.072907149,0.084579783,0.094810126,0.075733882,0,0.076121804,0.067663826,0.059205848,0.088808772,0.112773043,0.148116137,0.093129547,0.067026352,0.103698575,0.071677758
0.127656967,0.065222996,0.075330026,0.055115966,0.139684277,0,0.109653686,0.139854771,0.149566878,0.149566878,0.103314502,0.088450158,0.060905932,0.060905932,0.060905932,0.084125928,0.07251593,0.084125928,0.094322516,0.075330026,0,0.075713335,0.067300742,0.05888815,0.088332224,0.112167904,0.147354377,0.092650581,0.066681633,0.103165252,0.071309119
0.127000426,0.064875199,0.074928335,0.054822064,0.13896588,0,0.109089734,0.1391355,0.148797654,0.148797654,0.102783153,0.087995256,0.060579121,0.060579121,0.060579121,0.083674522,0.072126821,0.083674522,0.093837415,0.074928335,0,0.07530707,0.066939618,0.058572165,0.087858248,0.111566029,0.146596534,0.09217408,0.066338692,0.102634672,0.070942375
0.126347261,0.064523597,0.074522247,0.054524946,0.138251183,0,0.108528682,0.13841993,0.148032381,0.148032381,0.102254534,0.087542692,0.060248744,0.060248744,0.060248744,0.083218191,0.071733468,0.083218191,0.09335481,0.074522247,0,0.074896372,0.066574553,0.058252734,0.087379101,0.110957588,0.145842583,0.091700027,0.065997513,0.102106823,0.070577519
0.125697455,0.064190762,0.074137836,0.054243688,0.137540157,0,0.107970515,0.13770803,0.147271046,0.147271046,0.101728639,0.08709246,0.059936013,0.059936013,0.059936013,0.082786233,0.071361123,0.082786233,0.092874683,0.074137836,0,0.07450761,0.066228986,0.057950363,0.086925545,0.110381644,0.145092509,0.091228416,0.065658089,0.101581684,0.070214537
0.125050992,0.063859673,0.073755441,0.053963905,0.136832786,0,0.107415219,0.136999801,0.146513633,0.146513633,0.101205445,0.086644544,0.059624932,0.059624932,0.059624932,0.082356555,0.070990743,0.082356555,0.092397028,0.073755441,0,0.074120899,0.065885244,0.057649588,0.086474383,0.10980874,0.144346299,0.090759224,0.065320412,0.101059249,0.069853423
0.124407853,0.063519137,0.073362135,0.053676139,0.136129056,0,0.106862779,0.136295213,0.145760113,0.145760113,0.100684945,0.08619893,0.059304985,0.059304985,0.059304985,0.08191463,0.070609807,0.08191463,0.091921826,0.073362135,0,0.073723167,0.065531704,0.057340241,0.086010362,0.109219507,0.143603925,0.09029245,0.064984467,0.100539497,0.069494164
0.123768022,0.063180426,0.072970937,0.053389915,0.135428938,0,0.106313181,0.135594251,0.145010471,0.145010471,0.100167123,0.085755609,0.058986764,0.058986764,0.058986764,0.08147509,0.070230927,0.08147509,0.091449072,0.072970937,0,0.073327581,0.065180072,0.057032563,0.085548844,0.108633453,0.142865374,0.089828072,0.064650253,0.100022423,0.069136756
0.123131481,0.062843512,0.072581814,0.053105209,0.134732432,0,0.105766409,0.134896886,0.144264677,0.144264677,0.099651959,0.085314568,0.058670241,0.058670241,0.058670241,0.081037895,0.069854068,0.081037895,0.090978748,0.072581814,0,0.072934105,0.064830316,0.056726526,0.085089789,0.108050526,0.142130618,0.089366081,0.064317757,0.099508005,0.068781184
0.122498214,0.062508404,0.072194778,0.05282203,0.134039507,0,0.105222449,0.134203103,0.143522716,0.143522716,0.099139451,0.084875792,0.058355426,0.058355426,0.058355426,0.080603059,0.069479243,0.080603059,0.09051084,0.072194778,0,0.072542753,0.064482447,0.056422141,0.084633212,0.107470745,0.141399645,0.088906471,0.063986969,0.098996231,0.068427439
0.121868204,0.062169628,0.071803505,0.052535752,0.133350134,0,0.104681286,0.133512901,0.142784574,0.142784574,0.098629578,0.098629578,0.058037177,0.058037177,0.058037177,0.080163478,0.069100328,0.080163478,0.090045343,0.071803505,0,0.072147131,0.064130783,0.056114435,0.084171652,0.106884638,0.140672425,0.088449226,0.063657883,0.098487094,0.068075517
0.121241435,0.061838104,0.071420608,0.052255601,0.132664314,0,0.104142907,0.132826237,0.142050236,0.142050236,0.098122325,0.098122325,0.05772575,0.05772575,0.05772575,0.079733322,0.068729536,0.079733322,0.089582239,0.071420608,0,0.07175999,0.063786657,0.055813325,0.083719988,0.106311096,0.139948947,0.087994331,0.06333049,0.097980574,0.067725404
0.120617888,0.061508358,0.071039763,0.051976952,0.131982016,0,0.103607297,0.132143111,0.141319672,0.141319672,0.097617684,0.097617684,0.057416003,0.057416003,0.057416003,0.079305486,0.068360744,0.079305486,0.089121515,0.071039763,0,0.071374937,0.063444389,0.05551384,0.08327076,0.105740648,0.139229181,0.087541779,0.06300478,0.097476657,0.06737709
0.119997549,0.06118036,0.070660938,0.051699781,0.131303226,0,0.103074441,0.131463492,0.140592868,0.140592868,0.097115633,0.097115633,0.057107909,0.057107909,0.057107909,0.078879933,0.067993921,0.078879933,0.088663159,0.070660938,0,0.07099194,0.063103946,0.055215953,0.08282393,0.105173244,0.13851313,0.087091553,0.062680744,0.09697533,0.067030567
0.1193804,0.06085412,0.070284144,0.051424096,0.13062793,0,0.102544326,0.130787366,0.139869794,0.139869794,0.096616165,0.096616165,0.056801477,0.056801477,0.056801477,0.078456676,0.067629077,0.078456676,0.088207166,0.070284144,0,0.070611008,0.062765341,0.054919673,0.08237951,0.104608901,0.137800751,0.086643639,0.062358376,0.096476587,0.06668583
0.118766425,0.060524311,0.069903227,0.051145394,0.129956111,0,0.102016937,0.130114719,0.139150434,0.139150434,0.096119265,0.096119265,0.056491702,0.056491702,0.056491702,0.078028802,0.067260252,0.078028802,0.087753516,0.069903227,0,0.070225921,0.062423041,0.054620161,0.081930242,0.104038402,0.137092044,0.086198029,0.062037666,0.095980408,0.066342864
0.118155608,0.060212106,0.069542642,0.050881569,0.129287741,0,0.101492261,0.129445535,0.138434775,0.138434775,0.095624926,0.095624926,0.056198473,0.056198473,0.056198473,0.07762378,0.066911126,0.07762378,0.087302197,0.069542642,0,0.069861402,0.062099024,0.054336646,0.081504969,0.103498373,0.136386983,0.085754707,0.061718605,0.095486778,0.066001661
0.117547932,0.059901538,0.069183949,0.050619127,0.12862282,0,0.100970283,0.1287798,0.137722801,0.137722801,0.095133124,0.095133124,0.05590679,0.05590679,0.05590679,0.077220896,0.066563843,0.077220896,0.086853198,0.069183949,0,0.069498806,0.061776717,0.054054627,0.081081941,0.102961195,0.13568554,0.085313667,0.061401184,0.094995686,0.065662212
0.116943382,0.059582109,0.068815021,0.050349197,0.127961318,0,0.100450989,0.128117483,0.137014498,0.137014498,0.094643854,0.094643854,0.055606795,0.055606795,0.055606795,0.076806529,0.066206662,0.076806529,0.086406512,0.068815021,0,0.069125876,0.061445223,0.05376457,0.080646855,0.102408705,0.134987701,0.084874901,0.061085396,0.094507123,0.065324511
0.11634194,0.059264392,0.06844807,0.050080714,0.127303205,0,0.099934367,0.127458571,0.136309836,0.136309836,0.0941571,0.0941571,0.055308418,0.055308418,0.055308418,0.076394398,0.065851408,0.076394398,0.085962122,0.06844807,0,0.068754958,0.061115518,0.053476078,0.080214118,0.101859197,0.134293452,0.084438385,0.060771233,0.09402107,0.064988546
0.115743592,0.05894836,0.068083066,0.049813655,0.126648482,0,0.099420401,0.126803049,0.135608786,0.135608786,0.093672848,0.093672848,0.055011633,0.055011633,0.055011633,0.075984466,0.06549805,0.075984466,0.08552002,0.068083066,0,0.068386019,0.060787573,0.053189126,0.079783689,0.101312621,0.133602781,0.08400412,0.060458687,0.093537521,0.06465431
0.115148321,0.058634023,0.067720018,0.049548028,0.125997133,0,0.098909079,0.126150901,0.134911346,0.134911346,0.093191089,0.093191089,0.05471645,0.05471645,0.05471645,0.075576746,0.065146598,0.075576746,0.085080188,0.067720018,0,0.068019071,0.060461396,0.052903722,0.079355583,0.100768994,0.132915659,0.083572083,0.060147747,0.093056456,0.064321792
0.114556112,0.058316245,0.067352997,0.049279493,0.125349129,0,0.098400386,0.125502098,0.134217489,0.134217489,0.09271181,0.09271181,0.054418046,0.054418046,0.054418046,0.075164577,0.064791312,0.075164577,0.084642621,0.067352997,0,0.067648119,0.060131662,0.052615204,0.078922806,0.100219436,0.132232073,0.083142273,0.059838406,0.092577867,0.063990985
0.113966949,0.05800527,0.066993833,0.049016707,0.124704456,0,0.09789431,0.12485664,0.133527214,0.133527214,0.092234995,0.092234995,0.054126039,0.054126039,0.054126039,0.074761244,0.064443642,0.074761244,0.0842073,0.066993833,0,0.06728512,0.059808996,0.052332871,0.078499307,0.099681659,0.131551996,0.082714668,0.059530655,0.092101734,0.063661876
0.113380815,0.057695961,0.066636593,0.048755329,0.124063098,0,0.097390836,0.124214497,0.132840476,0.132840476,0.091760629,0.091760629,0.053835608,0.053835608,0.053835608,0.074360088,0.064097848,0.074360088,0.083774219,0.066636593,0,0.066924079,0.05948807,0.052052061,0.078078092,0.099146784,0.130875428,0.082289268,0.059224487,0.091628052,0.063334461
0.112797696,0.057388293,0.066281249,0.048495338,0.12342504,0,0.096889952,0.123575663,0.132157275,0.132157275,0.091288706,0.091288706,0.053546726,0.053546726,0.053546726,0.073961072,0.063753899,0.073961072,0.083343365,0.066281249,0,0.066564965,0.059168858,0.05177275,0.077659126,0.098614763,0.130202328,0.081866051,0.058919895,0.091156806,0.06300873
0.112217576,0.057082275,0.065927809,0.04823674,0.122790261,0,0.096391644,0.122940114,0.131477583,0.131477583,0.09081921,0.09081921,0.053259403,0.053259403,0.053259403,0.073564209,0.063411806,0.073564209,0.082914728,0.065927809,0,0.066207788,0.058851367,0.051494946,0.077242419,0.098085612,0.129532695,0.081445015,0.058616871,0.090687984,0.062684674
0.11164044,0.056772907,0.065570502,0.047975312,0.122158746,0,0.095895898,0.122307829,0.130801398,0.130801398,0.090352127,0.090352127,0.052968945,0.052968945,0.052968945,0.073163016,0.063065981,0.073163016,0.082488293,0.065570502,0,0.065846715,0.058530413,0.051214111,0.076821167,0.097550688,0.128866502,0.081026146,0.058315403,0.090221571,0.062362284
0.111066272,0.056475107,0.065226554,0.04772366,0.121530479,0,0.095402703,0.121678801,0.130128691,0.130128691,0.089887441,0.089887441,0.052689357,0.052689357,0.052689357,0.072776837,0.062733097,0.072776837,0.082064056,0.065226554,0,0.065499153,0.05822147,0.050943786,0.076415679,0.097035783,0.128203737,0.080609428,0.058015488,0.089757562,0.062041555
0.110495056,0.056178886,0.064884431,0.047473342,0.120905447,0,0.094912044,0.121053006,0.129459433,0.129459433,0.089425146,0.089425146,0.052411262,0.052411262,0.052411262,0.072392719,0.06240199,0.072392719,0.081641998,0.064884431,0,0.065153447,0.057914175,0.050674903,0.076012355,0.096523625,0.127544385,0.080194855,0.057717113,0.089295936,0.061722473
0.109926779,0.055879308,0.06453843,0.047220187,0.120283626,0,0.094423908,0.12043043,0.128793624,0.128793624,0.088965234,0.088965234,0.052130023,0.052130023,0.052130023,0.07200426,0.062067142,0.07200426,0.081222113,0.06453843,0,0.064803834,0.057603408,0.050402982,0.075604473,0.09600568,0.126888418,0.07978241,0.057420273,0.088836686,0.061405034
0.109361424,0.055581336,0.064194284,0.046968389,0.119665003,0,0.093938283,0.119811052,0.128131234,0.128131234,0.128131234,0.128131234,0.051850302,0.051850302,0.051850302,0.071617897,0.061734099,0.071617897,0.080804388,0.064194284,0,0.064456107,0.057294318,0.050132528,0.075198792,0.095490529,0.126235824,0.079372086,0.057124958,0.0883798,0.061089228
0.108798977,0.055284945,0.063851963,0.046717926,0.119049561,0,0.093455155,0.119194863,0.127472247,0.127472247,0.127472247,0.127472247,0.051572073,0.051572073,0.051572073,0.071233596,0.061402835,0.071233596,0.080388812,0.063851963,0,0.064110236,0.056986877,0.049863517,0.074795276,0.094978128,0.125586588,0.078963875,0.056831165,0.087925263,0.060775047
