TRKRN Water,TRACKER Water,NORTHWEST Water,SOUTHWEST Water,LGOR Water,HGOR Water,B3 LGOR Water,B1 LGOR Water,B3 MGOR Water,B1 MGOR Water,B3 HGOR Water,B1 HGOR Water,NEW A1 LGOR Water,NEW C1 LGOR Water,NEW B1 LGOR Water,NEW B3 LGOR Water,NEW GENERIC Water,GANADOR Water,MUNSON Water,DISCOVERY Water,PDP Water,NEW B3 LGOR Risk90 Water,NEW B3 LGOR Risk80 Water,NEW B3 LGOR Risk70 Water,NEW B3 LGOR Risk90_8750 Water,NEW B3 LGOR_10k Water,ESTE Water,TRACKER-N-ORIG Water,TRACKER-S-ORIG Water,MUNSON-8750 Water,MUNSON-10k Water
1.150528361,1.037662684,1.201955613,0.873369755,0.72684834,0.566762175,0.669607506,0.771932145,0.682841991,0.376135942,0.611220954,0.223781617,0.79167572,0.79167572,0.79167572,0.953490704,0.872583212,0.953490704,0.974676367,1.201955613,0,0.858141634,0.762792563,0.667443493,1.00116524,1.271320939,3.527419613,1.175008301,1.175008301,1.066052277,0.736868731
1.133198039,1.023797585,1.185813378,0.861781793,0.716033764,0.557428072,0.659521259,0.760329089,0.67253509,0.370446961,0.601976293,0.220390199,0.773401369,0.773401369,0.773401369,0.942800715,0.858101042,0.942800715,0.963938086,1.185813378,0,0.848520644,0.754240572,0.659960501,0.989940751,1.25706762,3.476797299,1.159036133,1.159036133,1.054307281,0.728750443
1.116382039,1.010322242,1.170127172,0.850517312,0.705536226,0.548364497,0.649734347,0.749069653,0.662534629,0.364927451,0.593007108,0.217100034,0.755576137,0.755576137,0.755576137,0.932386913,0.843981525,0.932386913,0.953468164,1.170127172,0,0.839148222,0.745909531,0.652670839,0.979006259,1.243182551,3.427607525,1.143513184,1.143513184,1.042855804,0.720835038
1.100057678,0.996771774,1.1543557,0.839187848,0.695342049,0.539258373,0.640233569,0.738138799,0.652827228,0.359570013,0.584301263,0.213906654,0.737587576,0.737587576,0.737587576,0.921891223,0.829739399,0.921891223,0.943256152,1.1543557,0,0.829702101,0.737512979,0.645323856,0.967985784,1.229188298,3.379790001,1.128420532,1.128420532,1.031686417,0.713114617
1.084203898,0.983599428,1.139026459,0.828172397,0.685438209,0.530414265,0.631006669,0.72752232,0.643400159,0.3543676,0.575847332,0.210805839,0.720036934,0.720036934,0.720036934,0.911664786,0.81585086,0.911664786,0.933292285,1.139026459,0,0.820498307,0.729331828,0.63816535,0.957248025,1.215553047,3.33328815,1.113740234,1.113740234,1.020788437,0.705581796
1.068800456,0.970785499,1.124116316,0.817454682,0.67581251,0.521818321,0.622041865,0.717206953,0.634241462,0.349313553,0.567634539,0.207793638,0.702902447,0.702902447,0.702902447,0.901694188,0.802298317,0.901694188,0.923567188,1.124116316,0,0.811524769,0.72135535,0.631185931,0.946778897,1.202258917,3.288048455,1.099455322,1.099455322,1.010151611,0.698229489
1.053828634,0.958319034,1.109612383,0.807025685,0.666453408,0.51346277,0.613328265,0.707179909,0.625339771,0.344401626,0.559652642,0.204866306,0.686172413,0.686172413,0.686172413,0.891972201,0.789072307,0.891972201,0.91407207,1.109612383,0,0.802774981,0.71357776,0.62438054,0.936570811,1.189296267,3.24402002,1.085549805,1.085549805,0.999766327,0.69105105
1.039270325,0.945986936,1.095266607,0.796707264,0.657349948,0.505204416,0.604855329,0.697429408,0.616684545,0.339625927,0.551892109,0.202020306,0.669563402,0.669563402,0.669563402,0.882333773,0.775948588,0.882333773,0.904798438,1.095266607,0,0.794100396,0.705867019,0.617633641,0.926450462,1.176445031,3.201155222,1.072008545,1.072008545,0.989623291,0.684040056
1.025108846,0.934173693,1.081526116,0.786821271,0.64849189,0.497300289,0.596613348,0.687944082,0.608265604,0.334980833,0.544343882,0.199252277,0.653596572,0.653596572,0.653596572,0.873080798,0.763338685,0.873080798,0.895738477,1.081526116,0,0.785772719,0.698464639,0.611156559,0.916734838,1.164107731,3.159408409,1.058817261,1.058817261,0.979713959,0.677190601
1.011328023,0.922667687,1.068144599,0.777190775,0.639869286,0.489608253,0.58859291,0.678713275,0.600073414,0.330461103,0.536999258,0.196559068,0.637990052,0.637990052,0.637990052,0.864049182,0.751019617,0.864049182,0.886884473,1.068144599,0,0.777644263,0.691239345,0.604834427,0.907251641,1.152065575,3.118736328,1.04596228,1.04596228,0.970029892,0.670496852
0.997912801,0.911453757,1.055104284,0.767803231,0.63147296,0.482117704,0.58078525,0.669726862,0.592098917,0.326061675,0.529850245,0.193937702,0.623856626,0.623856626,0.623856626,0.85522847,0.739542548,0.85522847,0.878229199,1.055104284,0,0.769705623,0.684182776,0.598659929,0.897989893,1.140304626,3.079097913,1.033430786,1.033430786,0.960563187,0.663953346
0.984848735,0.900523781,1.042395622,0.75865194,0.62329415,0.474822907,0.573181964,0.660975311,0.584333589,0.321777874,0.522889026,0.19138531,0.616485606,0.616485606,0.616485606,0.846613248,0.731549427,0.846613248,0.869765723,1.042395622,0,0.761951923,0.677290598,0.592629273,0.88894391,1.128817664,3.040454281,1.021210388,1.021210388,0.951306259,0.657554842
0.972122396,0.889692215,1.029802788,0.749581641,0.615324449,0.467599764,0.565775234,0.652449506,0.576769318,0.317605139,0.516108322,0.188899241,0.610156676,0.610156676,0.610156676,0.838058114,0.724107395,0.838058114,0.861487598,1.029802788,0,0.754252303,0.670446492,0.58664068,0.87996102,1.117410819,3.002768735,1.009289612,1.009289612,0.94225206,0.651296466
0.959720662,0.879465912,1.017914913,0.74101691,0.607555983,0.460785784,0.558557426,0.644140862,0.569398289,0.313539238,0.509501262,0.18647692,0.604171635,0.604171635,0.604171635,0.829964907,0.717068271,0.829964907,0.853388477,1.017914913,0,0.746968416,0.663971926,0.580975435,0.871463152,1.106619876,2.966005885,0.997657349,0.997657349,0.933393646,0.645173419
0.947631327,0.86948602,1.0063147,0.73265734,0.599981233,0.454141354,0.551521432,0.636041089,0.562213338,0.309576116,0.503061158,0.18411592,0.598321371,0.598321371,0.598321371,0.822051163,0.710186267,0.822051163,0.845462305,1.0063147,0,0.739846047,0.657640931,0.575435814,0.863153721,1.096068218,2.930132093,0.986303101,0.986303101,0.924724396,0.639181124
0.935842794,0.859578602,0.99479989,0.724357315,0.592592975,0.447550402,0.544660506,0.628142493,0.555207421,0.305711894,0.496781853,0.181813961,0.592504417,0.592504417,0.592504417,0.814179804,0.703342111,0.814179804,0.837703516,0.99479989,0,0.732761824,0.651343844,0.569925863,0.854888795,1.085573073,2.895115684,0.975216919,0.975216919,0.91623822,0.633315373
0.924343872,0.849906578,0.983559795,0.716253362,0.585384462,0.44112123,0.537968134,0.620437671,0.548373965,0.30194299,0.490657337,0.179568852,0.586816599,0.586816599,0.586816599,0.806480584,0.696648592,0.806480584,0.830106543,0.983559795,0,0.725832526,0.645184467,0.564536409,0.846804613,1.075307445,2.860926295,0.96438916,0.96438916,0.907929031,0.627571957
0.913124084,0.840459107,0.972581724,0.708336489,0.578349179,0.435374721,0.531438217,0.612919579,0.541706636,0.298265853,0.484681985,0.177378508,0.581252155,0.581252155,0.581252155,0.798945904,0.690099029,0.798945904,0.822666113,0.972581724,0,0.719051314,0.639156723,0.559262133,0.838893199,1.065261205,2.827534874,0.953810852,0.953810852,0.899791061,0.62194689
0.902173462,0.831230678,0.961859211,0.700602145,0.57148103,0.430505297,0.525064955,0.605581467,0.535199454,0.294677196,0.478850411,0.175240958,0.575808234,0.575808234,0.575808234,0.791572045,0.683690139,0.791572045,0.815377393,0.961859211,0,0.712414841,0.633257636,0.554100432,0.831150647,1.055429393,2.794913895,0.943473267,0.943473267,0.891819023,0.616436517
0.891482239,0.822065805,0.951211539,0.692920071,0.564774034,0.425675589,0.518842663,0.598416942,0.528846794,0.291173853,0.473157492,0.173154295,0.570393453,0.570393453,0.570393453,0.784235351,0.677314402,0.784235351,0.808235449,0.951211539,0,0.705811816,0.627388281,0.548964746,0.823447119,1.045647135,2.763036929,0.933368225,0.933368225,0.884007523,0.611037109
0.881041463,0.813252877,0.940973688,0.685532066,0.558222626,0.421033208,0.512766132,0.591419965,0.522643152,0.287752833,0.467598346,0.171116741,0.56517865,0.56517865,0.56517865,0.777167444,0.671173047,0.777167444,0.801235791,0.940973688,0,0.6994507,0.621733955,0.544017211,0.816025816,1.036223259,2.731878855,0.923487854,0.923487854,0.876351646,0.605745272
0.870842489,0.804637096,0.930965753,0.67830844,0.551821479,0.41649645,0.506830328,0.584584733,0.516583316,0.284411235,0.462168264,0.169126581,0.560072795,0.560072795,0.560072795,0.770245126,0.665158961,0.770245126,0.794374023,0.930965753,0,0.693220613,0.616196101,0.539171588,0.808757382,1.026993501,2.701415425,0.913824585,0.913824585,0.868846588,0.600557681
0.86087677,0.796209783,0.921177581,0.671241985,0.545565441,0.412060607,0.50103028,0.577905622,0.510662373,0.281146395,0.456862866,0.16718217,0.555071241,0.555071241,0.555071241,0.763462249,0.659266745,0.763462249,0.787645947,0.921177581,0,0.687116024,0.610769799,0.534423574,0.801635361,1.017949665,2.671624139,0.904371216,0.904371216,0.861487755,0.595471163
0.851136627,0.787966697,0.9116042,0.664329193,0.539449657,0.407723352,0.495361517,0.571377422,0.504875646,0.27795562,0.451677889,0.16528197,0.550171781,0.550171781,0.550171781,0.756815927,0.653493854,0.756815927,0.781047461,0.9116042,0,0.681134334,0.605452741,0.529771149,0.794656723,1.009087902,2.642482499,0.895120911,0.895120911,0.85427066,0.590482617
0.841614431,0.779769541,0.902084955,0.657454127,0.53346951,0.403411834,0.489819599,0.564995043,0.499218575,0.274836451,0.446609248,0.163424456,0.545292485,0.545292485,0.545292485,0.750195107,0.647743796,0.750195107,0.774574756,0.902084955,0,0.675175596,0.600156085,0.525136575,0.787704862,1.000260142,2.613969752,0.886067078,0.886067078,0.847191139,0.585589163
0.832302856,0.772132205,0.893216526,0.651047884,0.527620381,0.399396169,0.484400262,0.558753687,0.49368687,0.271786523,0.441653095,0.161608237,0.540739966,0.540739966,0.540739966,0.744016044,0.642378005,0.744016044,0.768224121,0.893216526,0,0.66961444,0.595212835,0.520811231,0.781216846,0.992021392,2.586065802,0.877203491,0.877203491,0.840245132,0.580787995
0.823195089,0.764652864,0.884532236,0.644773492,0.521898187,0.395464916,0.479099542,0.552648679,0.488276385,0.268803524,0.43680573,0.159831936,0.536275365,0.536275365,0.536275365,0.737954726,0.637115046,0.737954726,0.761991992,0.884532236,0,0.664159253,0.590363781,0.516568308,0.774852462,0.983939635,2.558750989,0.868524048,0.868524048,0.833428741,0.57607642
0.814284465,0.757076485,0.875735938,0.638417032,0.516298781,0.391483971,0.473913558,0.546675636,0.482983183,0.265885294,0.4320636,0.158094267,0.531746623,0.531746623,0.531746623,0.73180477,0.631775696,0.73180477,0.755874902,0.875735938,0,0.658624293,0.585443816,0.512263339,0.768395009,0.975739693,2.532007401,0.86002301,0.86002301,0.826738174,0.571451816
0.805564626,0.74965689,0.867122325,0.632191455,0.510818198,0.387586706,0.468838612,0.540830356,0.477803534,0.263029733,0.42742333,0.156393969,0.527305354,0.527305354,0.527305354,0.725772058,0.626538706,0.725772058,0.749869629,0.867122325,0,0.653194852,0.580617646,0.50804044,0.762060661,0.967696077,2.505816907,0.851694824,0.851694824,0.820169907,0.566911747
0.797029622,0.742387562,0.858683784,0.62609134,0.505452708,0.383769603,0.46387124,0.535108694,0.472733769,0.260234885,0.422881665,0.154729845,0.522948035,0.522948035,0.522948035,0.719851909,0.621399972,0.719851909,0.743972949,0.858683784,0,0.647866718,0.575881527,0.503896336,0.755844505,0.959802545,2.480162688,0.843534241,0.843534241,0.813720413,0.562453776
0.788673503,0.735265488,0.850416786,0.620114191,0.500198818,0.380031016,0.459007979,0.529506802,0.467770482,0.257498767,0.418435497,0.153100756,0.51867309,0.51867309,0.51867309,0.714042255,0.616357672,0.714042255,0.738181836,0.850416786,0,0.642638029,0.571233804,0.499829578,0.749744367,0.952056339,2.45502814,0.835536194,0.835536194,0.807386383,0.558075615
0.780490774,0.728171744,0.84218326,0.614160229,0.495052975,0.376308464,0.45424563,0.524021009,0.462910298,0.254819574,0.414081834,0.15150562,0.514409331,0.514409331,0.514409331,0.70824641,0.611327871,0.70824641,0.732493359,0.84218326,0,0.637421769,0.566597128,0.495772487,0.743658731,0.944328547,2.430398193,0.827695679,0.827695679,0.801164612,0.553775048
0.772476095,0.721330869,0.834243788,0.608417949,0.490011953,0.372719707,0.449581087,0.518647704,0.458150052,0.252195589,0.409817807,0.149943371,0.510291995,0.510291995,0.510291995,0.702648286,0.60647014,0.702648286,0.726904736,0.834243788,0,0.632383457,0.562118629,0.4918538,0.7377807,0.936864381,2.406257337,0.820008118,0.820008118,0.795052055,0.549549972
0.764624329,0.714624293,0.826460717,0.602787869,0.485072525,0.369202457,0.445011359,0.513383453,0.453486722,0.249625066,0.405640721,0.148413005,0.506250078,0.506250078,0.506250078,0.69715144,0.601700759,0.69715144,0.721413184,0.826460717,0,0.627436296,0.557721152,0.488006008,0.732009012,0.929535253,2.382591373,0.812468994,0.812468994,0.78904567,0.545398283
0.756930593,0.708046644,0.818827774,0.597265513,0.480231672,0.365753825,0.440533605,0.508224999,0.44891735,0.247106405,0.401547911,0.146913572,0.502280655,0.502280655,0.502280655,0.691751978,0.597016317,0.691751978,0.716016162,0.818827774,0,0.62257678,0.553401582,0.484226385,0.726339577,0.922335971,2.359386102,0.805073975,0.805073975,0.783142677,0.541318061
0.749390106,0.701595539,0.811342171,0.591848907,0.475486493,0.36237251,0.436145042,0.503169147,0.444439152,0.244638067,0.397536863,0.145444126,0.498382475,0.498382475,0.498382475,0.686448254,0.592415364,0.686448254,0.710711084,0.811342171,0,0.617803428,0.549158603,0.480513778,0.720770666,0.915264338,2.336628636,0.797818909,0.797818909,0.777340248,0.537307349
0.741998342,0.695163553,0.803879234,0.586447872,0.470834175,0.359002167,0.431843035,0.498212935,0.440049404,0.242218544,0.393605148,0.144003779,0.494490782,0.494490782,0.494490782,0.681152208,0.587821495,0.681152208,0.705495557,0.803879234,0,0.613036988,0.544921767,0.476806546,0.715209819,0.908202945,2.314306088,0.790699768,0.790699768,0.771635765,0.533364338
0.734750977,0.689155772,0.796908927,0.581402616,0.466271967,0.355854956,0.427625068,0.493353344,0.435745503,0.239846413,0.389750428,0.142591673,0.490851161,0.490851161,0.490851161,0.676198167,0.583524664,0.676198167,0.700367236,0.796908927,0,0.608578351,0.540958534,0.473338717,0.710008076,0.901597556,2.292405787,0.783712769,0.783712769,0.766026665,0.529487258
0.727643789,0.683257797,0.790066435,0.57644916,0.46179735,0.352766086,0.423488685,0.48858765,0.431524961,0.237520284,0.385970483,0.141206992,0.487273587,0.487273587,0.487273587,0.67132759,0.579300588,0.67132759,0.695323828,0.790066435,0,0.604194831,0.537062072,0.469929313,0.704893969,0.895103453,2.270916157,0.776854126,0.776854126,0.760510437,0.525674372
0.72067276,0.677269062,0.783119056,0.571419068,0.45740778,0.349630489,0.419431546,0.483913131,0.42738541,0.235238839,0.382263123,0.139848954,0.483636501,0.483636501,0.483636501,0.666375013,0.575005757,0.666375013,0.690363184,0.783119056,0,0.599737512,0.53310001,0.466462509,0.699693764,0.888500017,2.249825619,0.770120361,0.770120361,0.755084732,0.521924056
0.713834025,0.671390093,0.776299421,0.566480764,0.45310086,0.346553165,0.415451403,0.479327211,0.423324482,0.233000806,0.378626303,0.138516773,0.480061588,0.480061588,0.480061588,0.66150612,0.570783854,0.66150612,0.685483203,0.776299421,0,0.595355508,0.529204896,0.463054284,0.694581426,0.88200816,2.229123034,0.763508057,0.763508057,0.749747253,0.518234724
0.707123871,0.66561671,0.769602656,0.561630764,0.448874279,0.343531874,0.411546093,0.474827403,0.419340017,0.230804955,0.375058043,0.137209738,0.476546551,0.476546551,0.476546551,0.656717844,0.566632197,0.656717844,0.680681836,0.769602656,0,0.59104606,0.525374275,0.459702491,0.689553736,0.875623792,2.208798134,0.757013794,0.757013794,0.744495758,0.514604824
0.700538686,0.659947163,0.763026712,0.556867615,0.444725818,0.340565666,0.407713515,0.470411251,0.415429852,0.228650089,0.371556416,0.135927126,0.473090467,0.473090467,0.473090467,0.652008967,0.562549717,0.652008967,0.675957129,0.763026712,0,0.586808071,0.521607174,0.456406277,0.684609416,0.86934529,2.188840435,0.750634521,0.750634521,0.73932811,0.511032881
0.694075012,0.654287339,0.756462415,0.552112263,0.440653345,0.337605273,0.403951657,0.466076504,0.411591946,0.226535096,0.368119529,0.134668284,0.469636083,0.469636083,0.469636083,0.647301516,0.558468799,0.647301516,0.671307178,0.756462415,0,0.582571365,0.517841213,0.453111061,0.679666592,0.863068688,2.169240106,0.744367065,0.744367065,0.734242226,0.507517454
0.687729492,0.64881711,0.750118363,0.547515857,0.43665476,0.334744738,0.400258564,0.461820913,0.407824257,0.224458867,0.364745665,0.133432532,0.466293359,0.466293359,0.466293359,0.642745384,0.554519372,0.642745384,0.666730127,0.750118363,0,0.578470846,0.514196307,0.449921769,0.674882653,0.856993845,2.149987754,0.738208496,0.738208496,0.729236076,0.504057141
0.681498922,0.64344256,0.743885614,0.542999507,0.432728077,0.331934904,0.396632372,0.457642318,0.404124948,0.222420337,0.361433047,0.132219262,0.463005149,0.463005149,0.463005149,0.638262735,0.550633942,0.638262735,0.662224268,0.743885614,0,0.574436462,0.510610188,0.446783915,0.670175872,0.85101698,2.131073987,0.732156006,0.732156006,0.724307793,0.500650649
0.675380249,0.638160164,0.737760056,0.538560272,0.428871374,0.329173882,0.393071305,0.453538644,0.400492125,0.220418513,0.358180078,0.131027839,0.459769502,0.459769502,0.459769502,0.633850962,0.546810232,0.633850962,0.657787793,0.737760056,0,0.570465866,0.50708077,0.443695674,0.665543511,0.845134617,2.112490067,0.726206726,0.726206726,0.719455399,0.497296613
0.669370473,0.632968509,0.731740039,0.534196979,0.425082815,0.326460909,0.389573615,0.449507911,0.396924041,0.218452389,0.354985129,0.129857714,0.456585672,0.456585672,0.456585672,0.629509078,0.543047375,0.629509078,0.653419092,0.731740039,0,0.56655817,0.503607262,0.440656354,0.660984532,0.839345437,2.094227475,0.720358093,0.720358093,0.714677132,0.493993815
0.663466644,0.627781573,0.725725804,0.529837342,0.421360623,0.323751011,0.386137587,0.445548192,0.393418951,0.216521018,0.35184666,0.128708281,0.453401003,0.453401003,0.453401003,0.625165298,0.53928315,0.625165298,0.649116553,0.725725804,0,0.562648768,0.500132238,0.437615709,0.656423563,0.833553731,2.076277909,0.714607544,0.714607544,0.70997123,0.490741036
0.657666066,0.622927138,0.720097382,0.525756895,0.417703023,0.321215373,0.382761651,0.441657595,0.389975226,0.214623512,0.348763192,0.127579022,0.450417085,0.450417085,0.450417085,0.621094661,0.535755873,0.621094661,0.644878662,0.720097382,0,0.558985195,0.496875729,0.434766263,0.652149394,0.828126215,2.058633288,0.708952515,0.708952515,0.705336037,0.487537133
0.651966044,0.618152172,0.714561368,0.521742977,0.414108358,0.318721773,0.379444238,0.437834372,0.386591238,0.212758968,0.345733304,0.126469419,0.447478699,0.447478699,0.447478699,0.617085484,0.532282091,0.617085484,0.640703809,0.714561368,0,0.555376936,0.493668387,0.431959839,0.647939758,0.822780645,2.041286184,0.703390686,0.703390686,0.700769791,0.484380886
0.646363983,0.613294584,0.708929829,0.517659339,0.410575057,0.316185548,0.376183838,0.434076776,0.383265507,0.210926527,0.342755604,0.125378938,0.444486156,0.444486156,0.444486156,0.613001767,0.528743961,0.613001767,0.636590625,0.708929829,0,0.551701591,0.490401414,0.429101237,0.643651856,0.81733569,2.024228953,0.697919678,0.697919678,0.696270996,0.481271263
0.64085734,0.608516898,0.70339119,0.513642606,0.407101493,0.313691563,0.372978972,0.430383091,0.379996494,0.20912539,0.33982876,0.124307093,0.441539491,0.441539491,0.441539491,0.60898001,0.525259751,0.60898001,0.632537695,0.70339119,0,0.548082009,0.487184008,0.426286007,0.63942901,0.811973346,2.007454166,0.692537292,0.692537292,0.691838104,0.478207192
0.635443726,0.603816294,0.697942164,0.509690423,0.403686245,0.311238314,0.369828248,0.426751749,0.376782747,0.207354743,0.336951471,0.123253422,0.438637133,0.438637133,0.438637133,0.605018103,0.521827618,0.605018103,0.628543604,0.697942164,0,0.544516293,0.484014482,0.423512672,0.635269008,0.806690804,1.990955271,0.687241394,0.687241394,0.687469566,0.475187604
0.630120748,0.599191707,0.692581508,0.505801905,0.400327804,0.308825226,0.366730275,0.423181179,0.373622906,0.205613832,0.334122491,0.122217462,0.435778517,0.435778517,0.435778517,0.601115299,0.518446908,0.601115299,0.62460708,0.692581508,0,0.541003769,0.480892239,0.42078071,0.631171064,0.801487066,1.974725496,0.682029724,0.682029724,0.683163994,0.472211538
0.624886271,0.594566678,0.687220584,0.501912771,0.397024777,0.306412387,0.36368381,0.419669843,0.370515638,0.203901901,0.331340609,0.121198774,0.432916455,0.432916455,0.432916455,0.597207193,0.515061824,0.597207193,0.620726758,0.687220584,0,0.537486473,0.477765754,0.418045035,0.627067552,0.796276257,1.958757851,0.676900452,0.676900452,0.678919891,0.469277961
0.619738007,0.590088614,0.682030243,0.498146985,0.393775804,0.304076675,0.36068752,0.41621629,0.367459611,0.202218255,0.32860464,0.120196922,0.430142285,0.430142285,0.430142285,0.593418532,0.511780409,0.593418532,0.616901465,0.682030243,0,0.534076679,0.474734826,0.415392973,0.623089459,0.79122471,1.943046438,0.671851501,0.671851501,0.674735977,0.466385987
0.614673869,0.585681175,0.676921985,0.494440365,0.390579552,0.301778242,0.357740192,0.412819129,0.364453582,0.200562168,0.325913517,0.119211499,0.427408884,0.427408884,0.427408884,0.589684996,0.50854694,0.589684996,0.613129932,0.676921985,0,0.530716497,0.471747997,0.412779497,0.619169246,0.786246662,1.927585141,0.666880981,0.666880981,0.670610863,0.463534656
0.609691823,0.581341935,0.671892987,0.490790883,0.387434808,0.299515797,0.354840641,0.409476939,0.361496307,0.198932989,0.323266087,0.118242099,0.424714893,0.424714893,0.424714893,0.58600476,0.505359827,0.58600476,0.609411035,0.671892987,0,0.527404284,0.468803808,0.410203332,0.615304998,0.78133968,1.912367843,0.661987061,0.661987061,0.66654332,0.460723119
0.604789886,0.577070024,0.666942232,0.487197816,0.384340269,0.29728887,0.351987714,0.406188447,0.358586662,0.197330053,0.320661344,0.117288335,0.422059849,0.422059849,0.422059849,0.582377209,0.502218529,0.582377209,0.605743652,0.666942232,0,0.524139488,0.465901767,0.407664046,0.611496069,0.776502945,1.897389083,0.657167969,0.657167969,0.66253212,0.457950528
