#,SUB-ASSET,Rig Crew #,CAPEX SCENARIO,TARGET,FRAC SIZE,BASE LL FOR CAPEX,PROPNUM,WELL,WELL RANKING,PAD NAME,WELLS ON PAD,DRILL ORDER,TYPE CURVE AREA,High Pressure Gas Trunkline,WI %,NRI %,RESCAT,PERFED LATERAL LENGTH,COMPLETION DESIGN,CURRENT STATUS,TANK BATTERY,AFE,PLANNING & STAKING,PERMITTED,LOCATION BUILDING,SPUD,PAD SPUD,TD,RIG RELEASE (PAD),COMPLETION START,FRAC END,DRILL OUT START,COMPLETION END,PUT ON PRODUCTION,TURNED TO LOE,POST DRILL FILING REQUIREMENTS,1ST OIL,Hedging: Include in BVTH
226,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 61,3,GGGGG,4,1,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47237,47206,47237,47297,47328,47327,47338,47368,47373,47417,47418,47430,47431,47461,47418,47431,
227,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 62,3,GGGGG,4,2,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47247,47216,47247,47307,47338,47337,47348,47368,47373,47417,47418,47430,47431,47461,47428,47431,
228,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 63,3,GGGGG,4,3,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47257,47226,47257,47317,47348,47347,47358,47368,47373,47417,47418,47430,47431,47461,47438,47431,
229,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 64,3,GGGGG,4,4,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47267,47236,47267,47327,47358,47357,47368,47368,47373,47417,47418,47430,47431,47461,47448,47431,
230,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 29,3,LLLLL,4,1,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,47367,47336,47367,47427,47458,47457,47468,47498,47503,47547,47548,47560,47561,47591,47548,47561,
231,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 30,3,LLLLL,4,2,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,47377,47346,47377,47437,47468,47467,47478,47498,47503,47547,47548,47560,47561,47591,47558,47561,
232,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 31,3,LLLLL,4,3,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,47387,47356,47387,47447,47478,47477,47488,47498,47503,47547,47548,47560,47561,47591,47568,47561,
233,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 32,3,LLLLL,4,4,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,47397,47366,47397,47457,47488,47487,47498,47498,47503,47547,47548,47560,47561,47591,47578,47561,
234,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 65,3,GGGGG,4,1,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47497,47466,47497,47557,47588,47587,47598,47628,47633,47677,47678,47690,47691,47721,47678,47691,
235,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 66,3,GGGGG,4,2,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47507,47476,47507,47567,47598,47597,47608,47628,47633,47677,47678,47690,47691,47721,47688,47691,
236,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 67,3,GGGGG,4,3,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47517,47486,47517,47577,47608,47607,47618,47628,47633,47677,47678,47690,47691,47721,47698,47691,
237,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 68,3,GGGGG,4,4,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47527,47496,47527,47587,47618,47617,47628,47628,47633,47677,47678,47690,47691,47721,47708,47691,
238,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 69,3,GGGGG,4,1,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47627,47596,47627,47687,47718,47717,47728,47758,47763,47807,47808,47820,47821,47851,47808,47821,
239,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 70,3,GGGGG,4,2,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47637,47606,47637,47697,47728,47727,47738,47758,47763,47807,47808,47820,47821,47851,47818,47821,
240,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 71,3,GGGGG,4,3,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47647,47616,47647,47707,47738,47737,47748,47758,47763,47807,47808,47820,47821,47851,47828,47821,
241,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 72,3,GGGGG,4,4,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47657,47626,47657,47717,47748,47747,47758,47758,47763,47807,47808,47820,47821,47851,47838,47821,
242,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 33,3,LLLLL,4,1,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,47757,47726,47757,47817,47848,47847,47858,47888,47893,47937,47938,47950,47951,47981,47938,47951,
243,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 34,3,LLLLL,4,2,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,47767,47736,47767,47827,47858,47857,47868,47888,47893,47937,47938,47950,47951,47981,47948,47951,
244,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 35,3,LLLLL,4,3,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,47777,47746,47777,47837,47868,47867,47878,47888,47893,47937,47938,47950,47951,47981,47958,47951,
245,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 36,3,LLLLL,4,4,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,47787,47756,47787,47847,47878,47877,47888,47888,47893,47937,47938,47950,47951,47981,47968,47951,
246,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 73,3,GGGGG,4,1,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47887,47856,47887,47947,47978,47977,47988,48018,48023,48067,48068,48080,48081,48111,48068,48081,
247,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 74,3,GGGGG,4,2,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47897,47866,47897,47957,47988,47987,47998,48018,48023,48067,48068,48080,48081,48111,48078,48081,
248,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 75,3,GGGGG,4,3,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47907,47876,47907,47967,47998,47997,48008,48018,48023,48067,48068,48080,48081,48111,48088,48081,
249,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 76,3,GGGGG,4,4,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,47917,47886,47917,47977,48008,48007,48018,48018,48023,48067,48068,48080,48081,48111,48098,48081,
250,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 77,3,GGGGG,4,1,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,48017,47986,48017,48077,48108,48107,48118,48148,48153,48197,48198,48210,48211,48241,48198,48211,
251,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 78,3,GGGGG,4,2,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,48027,47996,48027,48087,48118,48117,48128,48148,48153,48197,48198,48210,48211,48241,48208,48211,
252,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 79,3,GGGGG,4,3,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,48037,48006,48037,48097,48128,48127,48138,48148,48153,48197,48198,48210,48211,48241,48218,48211,
253,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 80,3,GGGGG,4,4,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,48047,48016,48047,48107,48138,48137,48148,48148,48153,48197,48198,48210,48211,48241,48228,48211,
254,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 37,3,LLLLL,4,1,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48147,48116,48147,48207,48238,48237,48248,48278,48283,48327,48328,48340,48341,48371,48328,48341,
255,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 38,3,LLLLL,4,2,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48157,48126,48157,48217,48248,48247,48258,48278,48283,48327,48328,48340,48341,48371,48338,48341,
256,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 39,3,LLLLL,4,3,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48167,48136,48167,48227,48258,48257,48268,48278,48283,48327,48328,48340,48341,48371,48348,48341,
257,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 40,3,LLLLL,4,4,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48177,48146,48177,48237,48268,48267,48278,48278,48283,48327,48328,48340,48341,48371,48358,48341,
258,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 81,3,GGGGG,4,1,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,48277,48246,48277,48337,48368,48367,48378,48408,48413,48457,48458,48470,48471,48501,48458,48471,
259,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 82,3,GGGGG,4,2,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,48287,48256,48287,48347,48378,48377,48388,48408,48413,48457,48458,48470,48471,48501,48468,48471,
260,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 83,3,GGGGG,4,3,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,48297,48266,48297,48357,48388,48387,48398,48408,48413,48457,48458,48470,48471,48501,48478,48471,
261,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 84,3,GGGGG,4,4,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,48307,48276,48307,48367,48398,48397,48408,48408,48413,48457,48458,48470,48471,48501,48488,48471,
262,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 85,3,GGGGG,4,1,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,48407,48376,48407,48467,48498,48497,48508,48538,48543,48587,48588,48600,48601,48631,48588,48601,
263,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 86,3,GGGGG,4,2,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,48417,48386,48417,48477,48508,48507,48518,48538,48543,48587,48588,48600,48601,48631,48598,48601,
264,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 87,3,GGGGG,4,3,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,48427,48396,48427,48487,48518,48517,48528,48538,48543,48587,48588,48600,48601,48631,48608,48601,
265,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 88,3,GGGGG,4,4,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,48437,48406,48437,48497,48528,48527,48538,48538,48543,48587,48588,48600,48601,48631,48618,48601,
266,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 41,3,LLLLL,4,1,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48537,48506,48537,48597,48628,48627,48638,48668,48673,48717,48718,48730,48731,48761,48718,48731,
267,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 42,3,LLLLL,4,2,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48547,48516,48547,48607,48638,48637,48648,48668,48673,48717,48718,48730,48731,48761,48728,48731,
268,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 43,3,LLLLL,4,3,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48557,48526,48557,48617,48648,48647,48658,48668,48673,48717,48718,48730,48731,48761,48738,48731,
269,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 44,3,LLLLL,4,4,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48567,48536,48567,48627,48658,48657,48668,48668,48673,48717,48718,48730,48731,48761,48748,48731,
270,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 89,3,GGGGG,4,1,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,48667,48636,48667,48727,48758,48757,48768,48798,48803,48847,48848,48860,48861,48891,48848,48861,
271,Ganador,Rig Crew 1,GENERIC - GANADOR,GENERIC,2050,#REF!,GGGGG,Ganador//GEN 90,3,GGGGG,4,2,GANADOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,GANADOR TB,48677,48646,48677,48737,48768,48767,48778,48798,48803,48847,48848,48860,48861,48891,48858,48861,
272,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,GGGGG,LeasingII//GEN 45,3,GGGGG,4,3,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48777,48746,48777,48837,48868,48867,48878,48908,48913,48957,48958,48970,48971,49001,48958,48971,
273,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,GGGGG,LeasingII//GEN 46,3,GGGGG,4,4,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48787,48756,48787,48847,48878,48877,48888,48908,48913,48957,48958,48970,48971,49001,48968,48971,
274,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,GGGGG,LeasingII//GEN 47,3,GGGGG,4,1,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48797,48766,48797,48857,48888,48887,48898,48908,48913,48957,48958,48970,48971,49001,48978,48971,
275,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,GGGGG,LeasingII//GEN 48,3,GGGGG,4,2,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48807,48776,48807,48867,48898,48897,48908,48908,48913,48957,48958,48970,48971,49001,48988,48971,
276,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,GGGGG,LeasingII//GEN 49,3,GGGGG,4,3,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48907,48876,48907,48967,48998,48997,49008,49038,49043,49087,49088,49100,49101,49131,49088,49101,
277,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,GGGGG,LeasingII//GEN 50,3,GGGGG,4,4,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48917,48886,48917,48977,49008,49007,49018,49038,49043,49087,49088,49100,49101,49131,49098,49101,
278,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 51,3,LLLLL,4,1,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48927,48896,48927,48987,49018,49017,49028,49038,49043,49087,49088,49100,49101,49131,49108,49101,
279,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 52,3,LLLLL,4,2,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,48937,48906,48937,48997,49028,49027,49038,49038,49043,49087,49088,49100,49101,49131,49118,49101,
280,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 53,3,LLLLL,4,3,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,49037,49006,49037,49097,49128,49127,49138,49168,49173,49217,49218,49230,49231,49261,49218,49231,
281,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 54,3,LLLLL,4,4,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,49047,49016,49047,49107,49138,49137,49148,49168,49173,49217,49218,49230,49231,49261,49228,49231,
282,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 55,3,LLLLL,4,1,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,49057,49026,49057,49117,49148,49147,49158,49168,49173,49217,49218,49230,49231,49261,49238,49231,
283,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 56,3,LLLLL,4,2,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,49067,49036,49067,49127,49158,49157,49168,49168,49173,49217,49218,49230,49231,49261,49248,49231,
284,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 57,3,LLLLL,4,3,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,49167,49136,49167,49227,49258,49257,49268,49298,49303,49347,49348,49360,49361,49391,49348,49361,
285,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 58,3,LLLLL,4,4,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,49177,49146,49177,49237,49268,49267,49278,49298,49303,49347,49348,49360,49361,49391,49358,49361,
286,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 59,3,LLLLL,4,1,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,49187,49156,49187,49247,49278,49277,49288,49298,49303,49347,49348,49360,49361,49391,49368,49361,
287,LeasingII,Rig Crew 1,B3 - FARMAR 10K,B3,2050,#REF!,LLLLL,LeasingII//GEN 60,3,LLLLL,4,2,NEW B3 LGOR,GENERIC,100,75,4PUD,#REF!,50-2000-10-18-180,FUTURE,LEASINGII TB,49197,49166,49197,49257,49288,49287,49298,49298,49303,49347,49348,49360,49361,49391,49378,49361,
